uuid,Keywords,label
0,cardiac troponins; cardiovascular disease; tobacco,1
1070,cardiac troponins; cardiovascular disease; tobacco,1
1071,cardiac troponins; cardiovascular disease; tobacco,1
1072,cardiac troponins; cardiovascular disease; tobacco,1
1073,cardiac troponins; cardiovascular disease; tobacco,1
1074,cardiac troponins; cardiovascular disease; tobacco,1
1075,cardiac troponins; cardiovascular disease; tobacco,1
1076,cardiac troponins; cardiovascular disease; tobacco,1
1077,cardiac troponins; cardiovascular disease; tobacco,1
1078,cardiac troponins; cardiovascular disease; tobacco,1
1079,cardiac troponins; cardiovascular disease; tobacco,1
1080,cardiac troponins; cardiovascular disease; tobacco,1
1081,cardiac troponins; cardiovascular disease; tobacco,1
1082,cardiac troponins; cardiovascular disease; tobacco,1
1083,cardiac troponins; cardiovascular disease; tobacco,1
1084,cardiac troponins; cardiovascular disease; tobacco,1
1085,cardiac troponins; cardiovascular disease; tobacco,1
1086,cardiac troponins; cardiovascular disease; tobacco,1
1087,cardiac troponins; cardiovascular disease; tobacco,1
1088,cardiac troponins; cardiovascular disease; tobacco,1
1089,cardiac troponins; cardiovascular disease; tobacco,1
1090,cardiac troponins; cardiovascular disease; tobacco,1
1091,cardiac troponins; cardiovascular disease; tobacco,1
1092,cardiac troponins; cardiovascular disease; tobacco,1
1093,cardiac troponins; cardiovascular disease; tobacco,1
1094,cardiac troponins; cardiovascular disease; tobacco,1
1095,cardiac troponins; cardiovascular disease; tobacco,1
1096,cardiac troponins; cardiovascular disease; tobacco,1
1097,cardiac troponins; cardiovascular disease; tobacco,1
1098,cardiac troponins; cardiovascular disease; tobacco,1
1099,cardiac troponins; cardiovascular disease; tobacco,1
1100,cardiac troponins; cardiovascular disease; tobacco,1
1101,cardiac troponins; cardiovascular disease; tobacco,1
1102,cardiac troponins; cardiovascular disease; tobacco,1
1103,cardiac troponins; cardiovascular disease; tobacco,1
1104,cardiac troponins; cardiovascular disease; tobacco,1
1105,cardiac troponins; cardiovascular disease; tobacco,1
1106,cardiac troponins; cardiovascular disease; tobacco,1
1107,cardiac troponins; cardiovascular disease; tobacco,1
1108,cardiac troponins; cardiovascular disease; tobacco,1
1109,cardiac troponins; cardiovascular disease; tobacco,1
1110,cardiac troponins; cardiovascular disease; tobacco,1
1111,cardiac troponins; cardiovascular disease; tobacco,1
1112,cardiac troponins; cardiovascular disease; tobacco,1
1113,cardiac troponins; cardiovascular disease; tobacco,1
1114,cardiac troponins; cardiovascular disease; tobacco,1
1115,cardiac troponins; cardiovascular disease; tobacco,1
1116,cardiac troponins; cardiovascular disease; tobacco,1
1117,cardiac troponins; cardiovascular disease; tobacco,1
1118,cardiac troponins; cardiovascular disease; tobacco,1
1119,cardiac troponins; cardiovascular disease; tobacco,1
1120,cardiac troponins; cardiovascular disease; tobacco,1
1121,cardiac troponins; cardiovascular disease; tobacco,1
1122,cardiac troponins; cardiovascular disease; tobacco,1
1123,cardiac troponins; cardiovascular disease; tobacco,1
1124,cardiac troponins; cardiovascular disease; tobacco,1
1125,cardiac troponins; cardiovascular disease; tobacco,1
1126,cardiac troponins; cardiovascular disease; tobacco,1
1127,cardiac troponins; cardiovascular disease; tobacco,1
1128,cardiac troponins; cardiovascular disease; tobacco,1
1129,cardiac troponins; cardiovascular disease; tobacco,1
1130,cardiac troponins; cardiovascular disease; tobacco,1
1131,cardiac troponins; cardiovascular disease; tobacco,1
1132,cardiac troponins; cardiovascular disease; tobacco,1
1133,cardiac troponins; cardiovascular disease; tobacco,1
1134,cardiac troponins; cardiovascular disease; tobacco,1
1135,cardiac troponins; cardiovascular disease; tobacco,1
1136,cardiac troponins; cardiovascular disease; tobacco,1
1137,cardiac troponins; cardiovascular disease; tobacco,1
1138,cardiac troponins; cardiovascular disease; tobacco,1
1139,cardiac troponins; cardiovascular disease; tobacco,1
1140,cardiac troponins; cardiovascular disease; tobacco,1
1141,cardiac troponins; cardiovascular disease; tobacco,1
1142,cardiac troponins; cardiovascular disease; tobacco,1
1143,cardiac troponins; cardiovascular disease; tobacco,1
1144,cardiac troponins; cardiovascular disease; tobacco,1
1145,cardiac troponins; cardiovascular disease; tobacco,1
1146,cardiac troponins; cardiovascular disease; tobacco,1
1147,cardiac troponins; cardiovascular disease; tobacco,1
1148,cardiac troponins; cardiovascular disease; tobacco,1
1149,cardiac troponins; cardiovascular disease; tobacco,1
1150,cardiac troponins; cardiovascular disease; tobacco,1
1151,cardiac troponins; cardiovascular disease; tobacco,1
1152,cardiac troponins; cardiovascular disease; tobacco,1
1153,cardiac troponins; cardiovascular disease; tobacco,1
1154,cardiac troponins; cardiovascular disease; tobacco,1
1155,cardiac troponins; cardiovascular disease; tobacco,1
1156,cardiac troponins; cardiovascular disease; tobacco,1
1157,cardiac troponins; cardiovascular disease; tobacco,1
1158,cardiac troponins; cardiovascular disease; tobacco,1
1159,cardiac troponins; cardiovascular disease; tobacco,1
1160,cardiac troponins; cardiovascular disease; tobacco,1
1161,cardiac troponins; cardiovascular disease; tobacco,1
1162,cardiac troponins; cardiovascular disease; tobacco,1
1163,cardiac troponins; cardiovascular disease; tobacco,1
1164,cardiac troponins; cardiovascular disease; tobacco,1
1165,cardiac troponins; cardiovascular disease; tobacco,1
1166,cardiac troponins; cardiovascular disease; tobacco,1
1167,cardiac troponins; cardiovascular disease; tobacco,1
1168,cardiac troponins; cardiovascular disease; tobacco,1
1169,cardiac troponins; cardiovascular disease; tobacco,1
1170,cardiac troponins; cardiovascular disease; tobacco,1
1171,cardiac troponins; cardiovascular disease; tobacco,1
1172,cardiac troponins; cardiovascular disease; tobacco,1
1173,cardiac troponins; cardiovascular disease; tobacco,1
1174,cardiac troponins; cardiovascular disease; tobacco,1
1175,cardiac troponins; cardiovascular disease; tobacco,1
1176,cardiac troponins; cardiovascular disease; tobacco,1
1177,cardiac troponins; cardiovascular disease; tobacco,1
1178,cardiac troponins; cardiovascular disease; tobacco,1
1179,cardiac troponins; cardiovascular disease; tobacco,1
1180,cardiac troponins; cardiovascular disease; tobacco,1
1181,cardiac troponins; cardiovascular disease; tobacco,1
1182,cardiac troponins; cardiovascular disease; tobacco,1
1183,cardiac troponins; cardiovascular disease; tobacco,1
1184,cardiac troponins; cardiovascular disease; tobacco,1
1185,cardiac troponins; cardiovascular disease; tobacco,1
1186,cardiac troponins; cardiovascular disease; tobacco,1
1187,cardiac troponins; cardiovascular disease; tobacco,1
1188,cardiac troponins; cardiovascular disease; tobacco,1
1189,cardiac troponins; cardiovascular disease; tobacco,1
1190,cardiac troponins; cardiovascular disease; tobacco,1
1191,cardiac troponins; cardiovascular disease; tobacco,1
1192,cardiac troponins; cardiovascular disease; tobacco,1
1193,cardiac troponins; cardiovascular disease; tobacco,1
1194,cardiac troponins; cardiovascular disease; tobacco,1
1195,cardiac troponins; cardiovascular disease; tobacco,1
1196,cardiac troponins; cardiovascular disease; tobacco,1
1197,cardiac troponins; cardiovascular disease; tobacco,1
1198,cardiac troponins; cardiovascular disease; tobacco,1
1199,cardiac troponins; cardiovascular disease; tobacco,1
1200,cardiac troponins; cardiovascular disease; tobacco,1
1201,cardiac troponins; cardiovascular disease; tobacco,1
1202,cardiac troponins; cardiovascular disease; tobacco,1
1203,cardiac troponins; cardiovascular disease; tobacco,1
1204,cardiac troponins; cardiovascular disease; tobacco,1
1205,cardiac troponins; cardiovascular disease; tobacco,1
1206,cardiac troponins; cardiovascular disease; tobacco,1
1207,cardiac troponins; cardiovascular disease; tobacco,1
1208,cardiac troponins; cardiovascular disease; tobacco,1
1209,cardiac troponins; cardiovascular disease; tobacco,1
1210,cardiac troponins; cardiovascular disease; tobacco,1
1211,cardiac troponins; cardiovascular disease; tobacco,1
1212,cardiac troponins; cardiovascular disease; tobacco,1
1213,cardiac troponins; cardiovascular disease; tobacco,1
1214,cardiac troponins; cardiovascular disease; tobacco,1
1215,cardiac troponins; cardiovascular disease; tobacco,1
1216,cardiac troponins; cardiovascular disease; tobacco,1
1217,cardiac troponins; cardiovascular disease; tobacco,1
1218,cardiac troponins; cardiovascular disease; tobacco,1
1219,cardiac troponins; cardiovascular disease; tobacco,1
1220,cardiac troponins; cardiovascular disease; tobacco,1
1221,cardiac troponins; cardiovascular disease; tobacco,1
1222,cardiac troponins; cardiovascular disease; tobacco,1
1223,cardiac troponins; cardiovascular disease; tobacco,1
1224,cardiac troponins; cardiovascular disease; tobacco,1
1225,cardiac troponins; cardiovascular disease; tobacco,1
1226,cardiac troponins; cardiovascular disease; tobacco,1
1227,cardiac troponins; cardiovascular disease; tobacco,1
1228,cardiac troponins; cardiovascular disease; tobacco,1
1229,cardiac troponins; cardiovascular disease; tobacco,1
1230,cardiac troponins; cardiovascular disease; tobacco,1
1231,cardiac troponins; cardiovascular disease; tobacco,1
1232,cardiac troponins; cardiovascular disease; tobacco,1
1233,cardiac troponins; cardiovascular disease; tobacco,1
1234,cardiac troponins; cardiovascular disease; tobacco,1
1235,cardiac troponins; cardiovascular disease; tobacco,1
1236,cardiac troponins; cardiovascular disease; tobacco,1
1237,cardiac troponins; cardiovascular disease; tobacco,1
1238,cardiac troponins; cardiovascular disease; tobacco,1
1239,cardiac troponins; cardiovascular disease; tobacco,1
1240,cardiac troponins; cardiovascular disease; tobacco,1
1241,cardiac troponins; cardiovascular disease; tobacco,1
1242,cardiac troponins; cardiovascular disease; tobacco,1
1243,cardiac troponins; cardiovascular disease; tobacco,1
1244,cardiac troponins; cardiovascular disease; tobacco,1
1245,cardiac troponins; cardiovascular disease; tobacco,1
1246,cardiac troponins; cardiovascular disease; tobacco,1
1247,cardiac troponins; cardiovascular disease; tobacco,1
1248,cardiac troponins; cardiovascular disease; tobacco,1
1249,cardiac troponins; cardiovascular disease; tobacco,1
1250,cardiac troponins; cardiovascular disease; tobacco,1
1251,cardiac troponins; cardiovascular disease; tobacco,1
1252,cardiac troponins; cardiovascular disease; tobacco,1
1253,cardiac troponins; cardiovascular disease; tobacco,1
1254,cardiac troponins; cardiovascular disease; tobacco,1
1255,cardiac troponins; cardiovascular disease; tobacco,1
1256,cardiac troponins; cardiovascular disease; tobacco,1
1257,cardiac troponins; cardiovascular disease; tobacco,1
1258,cardiac troponins; cardiovascular disease; tobacco,1
1259,cardiac troponins; cardiovascular disease; tobacco,1
1260,cardiac troponins; cardiovascular disease; tobacco,1
1261,cardiac troponins; cardiovascular disease; tobacco,1
1262,cardiac troponins; cardiovascular disease; tobacco,1
1263,cardiac troponins; cardiovascular disease; tobacco,1
1264,cardiac troponins; cardiovascular disease; tobacco,1
1265,cardiac troponins; cardiovascular disease; tobacco,1
1266,cardiac troponins; cardiovascular disease; tobacco,1
1267,cardiac troponins; cardiovascular disease; tobacco,1
1268,cardiac troponins; cardiovascular disease; tobacco,1
1269,cardiac troponins; cardiovascular disease; tobacco,1
1270,cardiac troponins; cardiovascular disease; tobacco,1
1271,cardiac troponins; cardiovascular disease; tobacco,1
1272,cardiac troponins; cardiovascular disease; tobacco,1
1273,cardiac troponins; cardiovascular disease; tobacco,1
1274,cardiac troponins; cardiovascular disease; tobacco,1
1275,cardiac troponins; cardiovascular disease; tobacco,1
1276,cardiac troponins; cardiovascular disease; tobacco,1
1277,cardiac troponins; cardiovascular disease; tobacco,1
1278,cardiac troponins; cardiovascular disease; tobacco,1
1279,cardiac troponins; cardiovascular disease; tobacco,1
1280,cardiac troponins; cardiovascular disease; tobacco,1
1281,cardiac troponins; cardiovascular disease; tobacco,1
1282,cardiac troponins; cardiovascular disease; tobacco,1
1283,cardiac troponins; cardiovascular disease; tobacco,1
1284,cardiac troponins; cardiovascular disease; tobacco,1
1285,cardiac troponins; cardiovascular disease; tobacco,1
1286,cardiac troponins; cardiovascular disease; tobacco,1
1287,cardiac troponins; cardiovascular disease; tobacco,1
1288,cardiac troponins; cardiovascular disease; tobacco,1
1289,cardiac troponins; cardiovascular disease; tobacco,1
1290,cardiac troponins; cardiovascular disease; tobacco,1
1291,cardiac troponins; cardiovascular disease; tobacco,1
1292,cardiac troponins; cardiovascular disease; tobacco,1
1293,cardiac troponins; cardiovascular disease; tobacco,1
1294,cardiac troponins; cardiovascular disease; tobacco,1
1295,cardiac troponins; cardiovascular disease; tobacco,1
1296,cardiac troponins; cardiovascular disease; tobacco,1
1297,cardiac troponins; cardiovascular disease; tobacco,1
1298,cardiac troponins; cardiovascular disease; tobacco,1
1299,cardiac troponins; cardiovascular disease; tobacco,1
1300,cardiac troponins; cardiovascular disease; tobacco,1
1301,cardiac troponins; cardiovascular disease; tobacco,1
1302,cardiac troponins; cardiovascular disease; tobacco,1
1303,cardiac troponins; cardiovascular disease; tobacco,1
1304,cardiac troponins; cardiovascular disease; tobacco,1
1305,cardiac troponins; cardiovascular disease; tobacco,1
1306,cardiac troponins; cardiovascular disease; tobacco,1
1307,cardiac troponins; cardiovascular disease; tobacco,1
1308,cardiac troponins; cardiovascular disease; tobacco,1
1309,cardiac troponins; cardiovascular disease; tobacco,1
1310,cardiac troponins; cardiovascular disease; tobacco,1
1311,cardiac troponins; cardiovascular disease; tobacco,1
1312,cardiac troponins; cardiovascular disease; tobacco,1
1313,cardiac troponins; cardiovascular disease; tobacco,1
1314,cardiac troponins; cardiovascular disease; tobacco,1
1315,cardiac troponins; cardiovascular disease; tobacco,1
1316,cardiac troponins; cardiovascular disease; tobacco,1
1317,cardiac troponins; cardiovascular disease; tobacco,1
1318,cardiac troponins; cardiovascular disease; tobacco,1
1319,cardiac troponins; cardiovascular disease; tobacco,1
1320,cardiac troponins; cardiovascular disease; tobacco,1
1321,cardiac troponins; cardiovascular disease; tobacco,1
1322,cardiac troponins; cardiovascular disease; tobacco,1
1323,cardiac troponins; cardiovascular disease; tobacco,1
1324,cardiac troponins; cardiovascular disease; tobacco,1
1325,cardiac troponins; cardiovascular disease; tobacco,1
1326,cardiac troponins; cardiovascular disease; tobacco,1
1327,cardiac troponins; cardiovascular disease; tobacco,1
1328,cardiac troponins; cardiovascular disease; tobacco,1
1329,cardiac troponins; cardiovascular disease; tobacco,1
1330,cardiac troponins; cardiovascular disease; tobacco,1
1331,cardiac troponins; cardiovascular disease; tobacco,1
1332,cardiac troponins; cardiovascular disease; tobacco,1
1333,cardiac troponins; cardiovascular disease; tobacco,1
1334,cardiac troponins; cardiovascular disease; tobacco,1
1335,cardiac troponins; cardiovascular disease; tobacco,1
1336,cardiac troponins; cardiovascular disease; tobacco,1
1337,cardiac troponins; cardiovascular disease; tobacco,1
1338,cardiac troponins; cardiovascular disease; tobacco,1
1339,cardiac troponins; cardiovascular disease; tobacco,1
1340,cardiac troponins; cardiovascular disease; tobacco,1
1341,cardiac troponins; cardiovascular disease; tobacco,1
1342,cardiac troponins; cardiovascular disease; tobacco,1
1343,cardiac troponins; cardiovascular disease; tobacco,1
1344,cardiac troponins; cardiovascular disease; tobacco,1
1345,cardiac troponins; cardiovascular disease; tobacco,1
1346,cardiac troponins; cardiovascular disease; tobacco,1
1347,cardiac troponins; cardiovascular disease; tobacco,1
1348,cardiac troponins; cardiovascular disease; tobacco,1
1349,cardiac troponins; cardiovascular disease; tobacco,1
1350,cardiac troponins; cardiovascular disease; tobacco,1
1351,cardiac troponins; cardiovascular disease; tobacco,1
1352,cardiac troponins; cardiovascular disease; tobacco,1
1353,cardiac troponins; cardiovascular disease; tobacco,1
1354,cardiac troponins; cardiovascular disease; tobacco,1
1355,cardiac troponins; cardiovascular disease; tobacco,1
1356,cardiac troponins; cardiovascular disease; tobacco,1
1357,cardiac troponins; cardiovascular disease; tobacco,1
1358,cardiac troponins; cardiovascular disease; tobacco,1
1359,cardiac troponins; cardiovascular disease; tobacco,1
1360,cardiac troponins; cardiovascular disease; tobacco,1
1361,cardiac troponins; cardiovascular disease; tobacco,1
1362,cardiac troponins; cardiovascular disease; tobacco,1
1363,cardiac troponins; cardiovascular disease; tobacco,1
1364,cardiac troponins; cardiovascular disease; tobacco,1
1365,cardiac troponins; cardiovascular disease; tobacco,1
1366,cardiac troponins; cardiovascular disease; tobacco,1
1367,cardiac troponins; cardiovascular disease; tobacco,1
1368,cardiac troponins; cardiovascular disease; tobacco,1
1369,cardiac troponins; cardiovascular disease; tobacco,1
1370,cardiac troponins; cardiovascular disease; tobacco,1
1371,cardiac troponins; cardiovascular disease; tobacco,1
1372,cardiac troponins; cardiovascular disease; tobacco,1
1373,cardiac troponins; cardiovascular disease; tobacco,1
1374,cardiac troponins; cardiovascular disease; tobacco,1
1375,cardiac troponins; cardiovascular disease; tobacco,1
1376,cardiac troponins; cardiovascular disease; tobacco,1
1377,cardiac troponins; cardiovascular disease; tobacco,1
1378,cardiac troponins; cardiovascular disease; tobacco,1
1379,cardiac troponins; cardiovascular disease; tobacco,1
1380,cardiac troponins; cardiovascular disease; tobacco,1
1381,cardiac troponins; cardiovascular disease; tobacco,1
1382,cardiac troponins; cardiovascular disease; tobacco,1
1383,cardiac troponins; cardiovascular disease; tobacco,1
1384,cardiac troponins; cardiovascular disease; tobacco,1
1385,cardiac troponins; cardiovascular disease; tobacco,1
1386,cardiac troponins; cardiovascular disease; tobacco,1
1387,cardiac troponins; cardiovascular disease; tobacco,1
1388,cardiac troponins; cardiovascular disease; tobacco,1
1389,cardiac troponins; cardiovascular disease; tobacco,1
1390,cardiac troponins; cardiovascular disease; tobacco,1
1391,cardiac troponins; cardiovascular disease; tobacco,1
1392,cardiac troponins; cardiovascular disease; tobacco,1
1393,cardiac troponins; cardiovascular disease; tobacco,1
1394,cardiac troponins; cardiovascular disease; tobacco,1
1395,cardiac troponins; cardiovascular disease; tobacco,1
1396,cardiac troponins; cardiovascular disease; tobacco,1
1397,cardiac troponins; cardiovascular disease; tobacco,1
1398,cardiac troponins; cardiovascular disease; tobacco,1
1399,cardiac troponins; cardiovascular disease; tobacco,1
1400,cardiac troponins; cardiovascular disease; tobacco,1
1401,cardiac troponins; cardiovascular disease; tobacco,1
1402,cardiac troponins; cardiovascular disease; tobacco,1
1403,cardiac troponins; cardiovascular disease; tobacco,1
1404,cardiac troponins; cardiovascular disease; tobacco,1
1405,cardiac troponins; cardiovascular disease; tobacco,1
1406,cardiac troponins; cardiovascular disease; tobacco,1
1407,cardiac troponins; cardiovascular disease; tobacco,1
1408,cardiac troponins; cardiovascular disease; tobacco,1
1409,cardiac troponins; cardiovascular disease; tobacco,1
1410,cardiac troponins; cardiovascular disease; tobacco,1
1411,cardiac troponins; cardiovascular disease; tobacco,1
1412,cardiac troponins; cardiovascular disease; tobacco,1
1413,cardiac troponins; cardiovascular disease; tobacco,1
1414,cardiac troponins; cardiovascular disease; tobacco,1
1415,cardiac troponins; cardiovascular disease; tobacco,1
1416,cardiac troponins; cardiovascular disease; tobacco,1
1417,cardiac troponins; cardiovascular disease; tobacco,1
1418,cardiac troponins; cardiovascular disease; tobacco,1
1419,cardiac troponins; cardiovascular disease; tobacco,1
1420,cardiac troponins; cardiovascular disease; tobacco,1
1421,cardiac troponins; cardiovascular disease; tobacco,1
1422,cardiac troponins; cardiovascular disease; tobacco,1
1423,cardiac troponins; cardiovascular disease; tobacco,1
1424,cardiac troponins; cardiovascular disease; tobacco,1
1425,cardiac troponins; cardiovascular disease; tobacco,1
1426,cardiac troponins; cardiovascular disease; tobacco,1
1427,cardiac troponins; cardiovascular disease; tobacco,1
1428,cardiac troponins; cardiovascular disease; tobacco,1
1429,cardiac troponins; cardiovascular disease; tobacco,1
1430,cardiac troponins; cardiovascular disease; tobacco,1
1431,cardiac troponins; cardiovascular disease; tobacco,1
1432,cardiac troponins; cardiovascular disease; tobacco,1
1433,cardiac troponins; cardiovascular disease; tobacco,1
1434,cardiac troponins; cardiovascular disease; tobacco,1
1435,cardiac troponins; cardiovascular disease; tobacco,1
1436,cardiac troponins; cardiovascular disease; tobacco,1
1437,cardiac troponins; cardiovascular disease; tobacco,1
1438,cardiac troponins; cardiovascular disease; tobacco,1
1439,cardiac troponins; cardiovascular disease; tobacco,1
1440,cardiac troponins; cardiovascular disease; tobacco,1
1441,cardiac troponins; cardiovascular disease; tobacco,1
1442,cardiac troponins; cardiovascular disease; tobacco,1
1443,cardiac troponins; cardiovascular disease; tobacco,1
1444,cardiac troponins; cardiovascular disease; tobacco,1
1445,cardiac troponins; cardiovascular disease; tobacco,1
1446,cardiac troponins; cardiovascular disease; tobacco,1
1447,cardiac troponins; cardiovascular disease; tobacco,1
1448,cardiac troponins; cardiovascular disease; tobacco,1
1449,cardiac troponins; cardiovascular disease; tobacco,1
1450,cardiac troponins; cardiovascular disease; tobacco,1
1451,cardiac troponins; cardiovascular disease; tobacco,1
1452,cardiac troponins; cardiovascular disease; tobacco,1
1453,cardiac troponins; cardiovascular disease; tobacco,1
1454,cardiac troponins; cardiovascular disease; tobacco,1
1455,cardiac troponins; cardiovascular disease; tobacco,1
1456,cardiac troponins; cardiovascular disease; tobacco,1
1457,cardiac troponins; cardiovascular disease; tobacco,1
1458,cardiac troponins; cardiovascular disease; tobacco,1
1459,cardiac troponins; cardiovascular disease; tobacco,1
1460,cardiac troponins; cardiovascular disease; tobacco,1
1461,cardiac troponins; cardiovascular disease; tobacco,1
1462,cardiac troponins; cardiovascular disease; tobacco,1
1463,cardiac troponins; cardiovascular disease; tobacco,1
1464,cardiac troponins; cardiovascular disease; tobacco,1
1465,cardiac troponins; cardiovascular disease; tobacco,1
1466,cardiac troponins; cardiovascular disease; tobacco,1
1467,cardiac troponins; cardiovascular disease; tobacco,1
1468,cardiac troponins; cardiovascular disease; tobacco,1
1469,cardiac troponins; cardiovascular disease; tobacco,1
1470,cardiac troponins; cardiovascular disease; tobacco,1
1471,cardiac troponins; cardiovascular disease; tobacco,1
1472,cardiac troponins; cardiovascular disease; tobacco,1
1473,cardiac troponins; cardiovascular disease; tobacco,1
1474,cardiac troponins; cardiovascular disease; tobacco,1
1475,cardiac troponins; cardiovascular disease; tobacco,1
1476,cardiac troponins; cardiovascular disease; tobacco,1
1477,cardiac troponins; cardiovascular disease; tobacco,1
1478,cardiac troponins; cardiovascular disease; tobacco,1
1479,cardiac troponins; cardiovascular disease; tobacco,1
1480,cardiac troponins; cardiovascular disease; tobacco,1
1481,cardiac troponins; cardiovascular disease; tobacco,1
1482,cardiac troponins; cardiovascular disease; tobacco,1
1483,cardiac troponins; cardiovascular disease; tobacco,1
1484,cardiac troponins; cardiovascular disease; tobacco,1
1485,cardiac troponins; cardiovascular disease; tobacco,1
1486,cardiac troponins; cardiovascular disease; tobacco,1
1487,cardiac troponins; cardiovascular disease; tobacco,1
1488,cardiac troponins; cardiovascular disease; tobacco,1
1489,cardiac troponins; cardiovascular disease; tobacco,1
1490,cardiac troponins; cardiovascular disease; tobacco,1
1491,cardiac troponins; cardiovascular disease; tobacco,1
1492,cardiac troponins; cardiovascular disease; tobacco,1
1493,cardiac troponins; cardiovascular disease; tobacco,1
1494,cardiac troponins; cardiovascular disease; tobacco,1
1495,cardiac troponins; cardiovascular disease; tobacco,1
1496,cardiac troponins; cardiovascular disease; tobacco,1
1497,cardiac troponins; cardiovascular disease; tobacco,1
1498,cardiac troponins; cardiovascular disease; tobacco,1
1499,cardiac troponins; cardiovascular disease; tobacco,1
1500,cardiac troponins; cardiovascular disease; tobacco,1
1501,cardiac troponins; cardiovascular disease; tobacco,1
1502,cardiac troponins; cardiovascular disease; tobacco,1
1503,cardiac troponins; cardiovascular disease; tobacco,1
1504,cardiac troponins; cardiovascular disease; tobacco,1
1505,cardiac troponins; cardiovascular disease; tobacco,1
1506,cardiac troponins; cardiovascular disease; tobacco,1
1507,cardiac troponins; cardiovascular disease; tobacco,1
1508,cardiac troponins; cardiovascular disease; tobacco,1
1509,cardiac troponins; cardiovascular disease; tobacco,1
1510,cardiac troponins; cardiovascular disease; tobacco,1
1511,cardiac troponins; cardiovascular disease; tobacco,1
1512,cardiac troponins; cardiovascular disease; tobacco,1
1513,cardiac troponins; cardiovascular disease; tobacco,1
1514,cardiac troponins; cardiovascular disease; tobacco,1
1515,cardiac troponins; cardiovascular disease; tobacco,1
1516,cardiac troponins; cardiovascular disease; tobacco,1
1517,cardiac troponins; cardiovascular disease; tobacco,1
1518,cardiac troponins; cardiovascular disease; tobacco,1
1519,cardiac troponins; cardiovascular disease; tobacco,1
1520,cardiac troponins; cardiovascular disease; tobacco,1
1521,cardiac troponins; cardiovascular disease; tobacco,1
1522,cardiac troponins; cardiovascular disease; tobacco,1
1523,cardiac troponins; cardiovascular disease; tobacco,1
1524,cardiac troponins; cardiovascular disease; tobacco,1
1525,cardiac troponins; cardiovascular disease; tobacco,1
1526,cardiac troponins; cardiovascular disease; tobacco,1
1527,cardiac troponins; cardiovascular disease; tobacco,1
1528,cardiac troponins; cardiovascular disease; tobacco,1
1529,cardiac troponins; cardiovascular disease; tobacco,1
1530,cardiac troponins; cardiovascular disease; tobacco,1
1531,cardiac troponins; cardiovascular disease; tobacco,1
1532,cardiac troponins; cardiovascular disease; tobacco,1
1533,cardiac troponins; cardiovascular disease; tobacco,1
1534,cardiac troponins; cardiovascular disease; tobacco,1
1535,cardiac troponins; cardiovascular disease; tobacco,1
1536,cardiac troponins; cardiovascular disease; tobacco,1
1537,cardiac troponins; cardiovascular disease; tobacco,1
1538,cardiac troponins; cardiovascular disease; tobacco,1
1539,cardiac troponins; cardiovascular disease; tobacco,1
1540,cardiac troponins; cardiovascular disease; tobacco,1
1541,cardiac troponins; cardiovascular disease; tobacco,1
1542,cardiac troponins; cardiovascular disease; tobacco,1
1543,cardiac troponins; cardiovascular disease; tobacco,1
1544,cardiac troponins; cardiovascular disease; tobacco,1
1545,cardiac troponins; cardiovascular disease; tobacco,1
1546,cardiac troponins; cardiovascular disease; tobacco,1
1547,cardiac troponins; cardiovascular disease; tobacco,1
1548,cardiac troponins; cardiovascular disease; tobacco,1
1549,cardiac troponins; cardiovascular disease; tobacco,1
1550,cardiac troponins; cardiovascular disease; tobacco,1
1551,cardiac troponins; cardiovascular disease; tobacco,1
1552,cardiac troponins; cardiovascular disease; tobacco,1
1553,cardiac troponins; cardiovascular disease; tobacco,1
1554,cardiac troponins; cardiovascular disease; tobacco,1
1555,cardiac troponins; cardiovascular disease; tobacco,1
1556,cardiac troponins; cardiovascular disease; tobacco,1
1557,cardiac troponins; cardiovascular disease; tobacco,1
1558,cardiac troponins; cardiovascular disease; tobacco,1
1559,cardiac troponins; cardiovascular disease; tobacco,1
1560,cardiac troponins; cardiovascular disease; tobacco,1
1561,cardiac troponins; cardiovascular disease; tobacco,1
1562,cardiac troponins; cardiovascular disease; tobacco,1
1563,cardiac troponins; cardiovascular disease; tobacco,1
1564,cardiac troponins; cardiovascular disease; tobacco,1
1565,cardiac troponins; cardiovascular disease; tobacco,1
1566,cardiac troponins; cardiovascular disease; tobacco,1
1567,cardiac troponins; cardiovascular disease; tobacco,1
1568,cardiac troponins; cardiovascular disease; tobacco,1
1569,cardiac troponins; cardiovascular disease; tobacco,1
1570,cardiac troponins; cardiovascular disease; tobacco,1
1571,cardiac troponins; cardiovascular disease; tobacco,1
1572,cardiac troponins; cardiovascular disease; tobacco,1
1573,cardiac troponins; cardiovascular disease; tobacco,1
1574,cardiac troponins; cardiovascular disease; tobacco,1
1575,cardiac troponins; cardiovascular disease; tobacco,1
1576,cardiac troponins; cardiovascular disease; tobacco,1
1577,cardiac troponins; cardiovascular disease; tobacco,1
1578,cardiac troponins; cardiovascular disease; tobacco,1
1579,cardiac troponins; cardiovascular disease; tobacco,1
1580,cardiac troponins; cardiovascular disease; tobacco,1
1581,cardiac troponins; cardiovascular disease; tobacco,1
1582,cardiac troponins; cardiovascular disease; tobacco,1
1583,cardiac troponins; cardiovascular disease; tobacco,1
1584,cardiac troponins; cardiovascular disease; tobacco,1
1585,cardiac troponins; cardiovascular disease; tobacco,1
1586,cardiac troponins; cardiovascular disease; tobacco,1
